country,genre,survey_score,kf_score,survey_source,youtube_views,youtube_matched_videos,youtube_error,youtube_source,trends_interest,trends_source,kf_count,kf_source,export_usd,customs_source,survey_norm,youtube_norm,trends_norm,L2_norm,wa,wb,wg,L3_norm,L1_norm,dsi,genre_weight,weighted_dsi
TR,kbeauty,46,42,sample_baseline,0,0,search_http_429,youtube_api,6.0,trends_api,40,kf_api,0.0,customs_api,27.027027027027028,0.0,7.317073170731707,35.483870967741936,0.4,0.35,0.25,12.64007910349374,50.0,38.173177111021324,0.2165,8.264492844536116
TR,kfashion,33,42,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,40,kf_api,0.0,customs_api,25.925925925925924,0.0,3.225806451612903,35.483870967741936,0.4,0.35,0.25,11.176821983273596,50.0,37.88052568697729,0.1401,5.307061648745519
TR,ktourism,32,42,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,7000.0,sample_kto,18.181818181818183,0.0,20.0,35.483870967741936,0.4,0.35,0.25,12.272727272727273,0.6779661016949152,13.438689795715492,0.056,0.7525666285600675
ZA,kpop,52,34,sample_baseline,45352970,16,,youtube_api,8.0,trends_api,30,kf_api,,,0.0,45.096855487347696,7.142857142857142,3.225806451612903,0.4,0.35,0.25,17.569613706285978,,8.963329353482132,0.1228,1.100696844607606
ZA,kvideo,36,34,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,30,kf_api,,,0.0,0.0,0.0,3.225806451612903,0.4,0.35,0.25,0.0,,1.9354838709677418,0.1287,0.2490967741935484
ZA,kgame,50,34,sample_baseline,362388,1,,youtube_api,8.0,trends_api,30,kf_api,,,0.0,1.1479719235543224,6.153846153846154,3.225806451612903,0.4,0.35,0.25,1.9402517117055513,,2.7115845556499623,0.1067,0.289326072087851
ZA,kwebtoon,42,34,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,30,kf_api,,,0.0,0.0,8.695652173913043,3.225806451612903,0.4,0.35,0.25,2.1739130434782608,,2.805049088359046,0.0615,0.17251051893408134
ZA,kfood,30,34,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,30,kf_api,0.0,customs_api,0.0,0.0,6.25,3.225806451612903,0.4,0.35,0.25,1.5625,50.0,26.280241935483872,0.1677,4.407196572580645
ZA,kbeauty,36,34,sample_baseline,0,0,search_http_429,youtube_api,29.0,trends_api,30,kf_api,0.0,customs_api,0.0,0.0,63.41463414634146,3.225806451612903,0.4,0.35,0.25,15.853658536585366,50.0,29.138473642800946,0.2165,6.3084795436664045
ZA,kfashion,26,34,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,30,kf_api,0.0,customs_api,0.0,0.0,9.67741935483871,3.225806451612903,0.4,0.35,0.25,2.4193548387096775,50.0,26.451612903225808,0.1401,3.705870967741936
ZA,ktourism,28,34,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,30,kf_api,5000.0,sample_kto,0.0,0.0,20.0,3.225806451612903,0.4,0.35,0.25,5.0,0.0,1.967741935483871,0.056,0.11019354838709677
