country,genre,survey_score,kf_score,survey_source,youtube_views,youtube_matched_videos,youtube_error,youtube_source,trends_interest,trends_source,kf_count,kf_source,export_usd,customs_source,survey_norm,youtube_norm,trends_norm,L2_norm,wa,wb,wg,L3_norm,L1_norm,dsi,genre_weight,weighted_dsi
AE,kfood,43,40,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,45,kf_api,3869548.0,customs_api,48.148148148148145,0.0,13.043478260869565,51.61290322580645,0.4,0.35,0.25,22.52012882447665,2.331077754192847,21.153435609733688,0.1677,3.547431151752339
AE,kbeauty,54,40,sample_baseline,0,0,search_http_429,youtube_api,12.0,trends_api,45,kf_api,42061740.0,customs_api,48.64864864864865,0.0,73.33333333333333,51.61290322580645,0.4,0.35,0.25,37.792792792792795,7.5040889334590535,26.79447399303002,0.2165,5.8010036194909995
AE,kfashion,39,40,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,45,kf_api,13764.0,customs_api,48.148148148148145,50.0,28.57142857142857,51.61290322580645,0.4,0.35,0.25,43.902116402116405,0.027502471327689817,24.27804548382906,0.1401,3.4013541722844516
AE,ktourism,35,40,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,45,kf_api,6000.0,sample_kto,31.818181818181817,50.0,60.0,51.61290322580645,0.4,0.35,0.25,45.22727272727273,0.3389830508474576,24.698817038620206,0.056,1.3831337541627315
TR,kpop,66,42,sample_baseline,24920481,7,,youtube_api,6.0,trends_api,40,kf_api,,,38.88888888888889,26.933228066648724,0.0,35.483870967741936,0.4,0.35,0.25,24.982185378882612,,31.283196732198206,0.1228,3.84157655871394
TR,kvideo,49,42,sample_baseline,5092294,1,,youtube_api,2.0,trends_api,40,kf_api,,,36.11111111111111,97.39593753096044,4.0,35.483870967741936,0.4,0.35,0.25,49.533022580280594,,41.1035316127574,0.1287,5.290024518561878
TR,kgame,58,42,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,40,kf_api,,,40.0,0.0,1.4084507042253522,35.483870967741936,0.4,0.35,0.25,16.35211267605634,,27.831167651067695,0.1067,2.9695855883689233
TR,kwebtoon,50,42,sample_baseline,0,0,search_http_429,youtube_api,12.0,trends_api,40,kf_api,,,30.76923076923077,50.0,37.5,35.483870967741936,0.4,0.35,0.25,39.18269230769231,,36.96339950372209,0.0615,2.2732490694789083
TR,kfood,35,42,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,548092.0,customs_api,18.51851851851852,0.0,0.0,35.483870967741936,0.4,0.35,0.25,7.407407407407408,0.18851689049902712,12.220901217053576,0.1677,2.0494451340998845
TR,kbeauty,46,42,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,40,kf_api,28286134.0,customs_api,27.027027027027028,0.0,6.666666666666667,35.483870967741936,0.4,0.35,0.25,12.477477477477478,4.879081708099133,15.580197639867642,0.2165,3.3731127890313446
TR,kfashion,33,42,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,206.0,customs_api,25.925925925925924,50.0,14.285714285714285,35.483870967741936,0.4,0.35,0.25,31.441798941798943,0.0,16.933521078682368,0.1401,2.3723863031234
TR,ktourism,32,42,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,7000.0,sample_kto,18.181818181818183,50.0,20.0,35.483870967741936,0.4,0.35,0.25,29.772727272727273,0.6779661016949152,16.93868979571549,0.056,0.9485666285600675
ZA,kpop,52,34,sample_baseline,49370242,14,,youtube_api,8.0,trends_api,30,kf_api,,,0.0,53.35771759347821,4.878048780487805,3.225806451612903,0.4,0.35,0.25,19.894713352839325,,9.893369212103472,0.1228,1.2149057392463065
ZA,kvideo,36,34,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,30,kf_api,,,0.0,0.0,12.0,3.225806451612903,0.4,0.35,0.25,3.0,,3.135483870967742,0.1287,0.40353677419354844
ZA,kgame,50,34,sample_baseline,0,0,search_http_429,youtube_api,8.0,trends_api,30,kf_api,,,0.0,0.0,5.633802816901409,3.225806451612903,0.4,0.35,0.25,1.4084507042253522,,2.4988641526578825,0.1067,0.2666288050885961
ZA,kwebtoon,42,34,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,30,kf_api,,,0.0,50.0,4.166666666666666,3.225806451612903,0.4,0.35,0.25,18.541666666666668,,9.35215053763441,0.0615,0.5751572580645162
ZA,kfood,30,34,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,30,kf_api,1502462.0,customs_api,0.0,0.0,4.3478260869565215,3.225806451612903,0.4,0.35,0.25,1.0869565217391304,0.8041492551859206,1.5872078674246572,0.1677,0.266174759367115
ZA,kbeauty,36,34,sample_baseline,0,0,search_http_429,youtube_api,10.0,trends_api,30,kf_api,2681516.0,customs_api,0.0,0.0,60.0,3.225806451612903,0.4,0.35,0.25,15.0,0.0,3.967741935483871,0.2165,0.8590161290322581
ZA,kfashion,26,34,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,30,kf_api,1302.0,customs_api,0.0,50.0,14.285714285714285,3.225806451612903,0.4,0.35,0.25,21.07142857142857,0.0022232415234657056,5.183139270531318,0.1401,0.7261578118014377
ZA,ktourism,28,34,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,30,kf_api,5000.0,sample_kto,0.0,50.0,20.0,3.225806451612903,0.4,0.35,0.25,22.5,0.0,5.467741935483871,0.056,0.3061935483870968
